,address,type,label,n_in,n_out,n_ttl,avg_am_in,avg_am_out,avg_am_ttl,ttl_am_in,ttl_am_out,ttl_am_ttl,balance,balance_label,max_am_in,max_am_out,max_am_ttl,min_am_in,min_am_out,min_am_ttl,med_am_in,med_am_out,med_am_ttl,q1_am_in,q1_am_out,q1_am_ttl,q3_am_in,q3_am_out,q3_am_ttl,range_am_in,range_am_out,range_am_ttl,std_am_in,std_am_out,std_am_ttl,ske_am_in,ske_am_out,ske_am_ttl,kur_am_in,kur_am_out,kur_am_ttl,ske_am_in_label,ske_am_out_label,ske_am_ttl_label,kur_am_in_label,kur_am_out_label,kur_am_ttl_label,time_range_in,time_range_out,time_range_ttl,n_fre_in,n_fre_out,n_fre_ttl,am_fre_in,am_fre_out,am_fre_ttl,max_fee_to_in,n_pr80_fee_to_in,n_join_pr80_am,n_in_to_out_ratio,n_join_huge,n_join_pr80
0,17ArXsyQvuSsBQmYBCz269qcD23iUP2XeZ,GAMBLING,2,66,74,140,125078787.87878788,122260008.16216215,123588861.45714286,8255200000,9047240604,17302440604,792040604,0,1114000000,1114000000,1114000000,10000000,10000000,10000000,75000000.0,75000000.0,75000000.0,25000000.0,25000000.0,25000000.0,100000000.0,100000000.0,100000000.0,1104000000,1104000000,1104000000,188997588.18017945,180604115.82656303,184613953.732231,3.746677768211372,3.884038171342272,3.818264679530516,15.526940928450262,17.0716065153578,16.317033499333924,0,0,0,0,0,0,75356081,84337245,84337245,8.758417253678572e-07,8.774296575611404e-07,1.6600020548454007e-06,109.5492213826778,107.27455709514818,205.1577639748607,0.0004560526370496,0,134,0.8918918918918919,66,0
1,14mnsD8S4ZBngqq5qMS8YhkfXCm6J1pJJD,POOL,0,1,1,2,8034493.0,8034493.0,8034493.0,8034493,8034493,16068986,0,0,8034493,8034493,8034493,8034493,8034493,8034493,8034493.0,8034493.0,8034493.0,8034493.0,8034493.0,8034493.0,8034493.0,8034493.0,8034493.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,641262,1.0,1.0,3.1188500176215026e-06,8034493.0,8034493.0,25.05837863462984,0.0,0,2,1.0,1,0
2,12HbSPp6hzkunk6LzFGXQwUqruPho6ft7E,EXCHANGE,1,18,20,38,36259376.722222224,33633439.05,34877304.2631579,652668781,672668781,1325337562,20000000,0,150000000,150000000,150000000,426987,426987,426987,22421523.5,20770857.0,21541714.0,20000000.0,15000000.0,16250000.0,44270328.0,32810984.0,44270328.0,149573013,149573013,149573013,35570104.49649685,34652114.4871146,35114432.866011016,2.022308271955117,2.152851305622165,2.0875555875221337,3.505167721827319,4.151199818924631,3.824783960639694,0,0,0,0,0,0,71334503,74265412,74265412,2.523323110557033e-07,2.693043701151217e-07,5.116783032187312e-07,9.149412325757703,9.057632118165587,17.845959866216052,0.0090188988402615,2,38,0.9,6,4
3,1MWWRGYmRobba3txyzcdwaTVVKoHf8fryJ,POOL,0,1,1,2,505091174.0,505091174.0,505091174.0,505091174,505091174,1010182348,0,0,505091174,505091174,505091174,505091174,505091174,505091174,505091174.0,505091174.0,505091174.0,505091174.0,505091174.0,505091174.0,505091174.0,505091174.0,505091174.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,84513,1.0,1.0,2.3664998284287624e-05,505091174.0,505091174.0,11952.981766118824,4.162294672553503e-05,0,1,1.0,1,1
4,16qEEHuscFpubr4rcuzhMgQiMFWZw26gf4,GAMBLING,2,2,3,5,349926.0,1049950.6666666667,769940.8,699852,3149852,3849704,2450000,0,550000,2450000,2450000,149852,149852,149852,349926.0,550000.0,550000.0,249889.0,349926.0,149852.0,449963.0,1500000.0,550000.0,400148,2300148,2300148,200074.0,1003372.0504051436,858879.1610331222,0.0,0.6236983734166064,1.339702975007615,2.0,1.5,0.038595050619143,0,0,0,1,0,0,0,2348156,2348156,2.0,1.277598251564206e-06,2.1293304192736768e-06,699852.0,1.341415135962006,1.6394583664799105,0.0003092334140587,0,5,0.6666666666666666,5,0
5,1EhXLrwkGrKsaaVvMHB99BV37hQ5jNswmq,GAMBLING,2,40,73,113,1386305.55,1697195.698630137,1587146.0884955751,55452222,123895286,179347508,68443064,0,3765061,4316060,4316060,232817,135000,135000,1296154.0,1498861.0,1494432.0,994543.75,1025906.0,1004506.0,1862871.5,2046400.0,2007811.0,3532244,4181060,4181060,690572.1272485935,970852.9149933654,894326.8157862844,0.8653158162851091,1.025053735620977,1.1242215378723237,1.7482679842070563,0.7502887549827308,1.3865553787097935,0,0,0,0,0,0,13035192,12450724,16420656,3.068616097100833e-06,5.863112859942924e-06,6.88157647294968e-06,4.254039526230224,9.95084992647817,10.92206718172526,0.0071054333333333,0,110,0.547945205479452,111,3
6,1Dn5w6UohKo3xGx9nUTijvJFu2zfeGHr9K,POOL,0,1,1,2,3571038.0,3571038.0,3571038.0,3571038,3571038,7142076,0,0,3571038,3571038,3571038,3571038,3571038,3571038,3571038.0,3571038.0,3571038.0,3571038.0,3571038.0,3571038.0,3571038.0,3571038.0,3571038.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,92382,1.0,1.0,2.164923902924812e-05,3571038.0,3571038.0,77.31025524452815,0.0,0,0,1.0,1,0
7,14vjWdL7eyZiLMAsY27FyoSzZwJZvavRKM,POOL,0,1,1,2,3664072.0,3664072.0,3664072.0,3664072,3664072,7328144,0,0,3664072,3664072,3664072,3664072,3664072,3664072,3664072.0,3664072.0,3664072.0,3664072.0,3664072.0,3664072.0,3664072.0,3664072.0,3664072.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,365634,1.0,1.0,5.469950825142082e-06,3664072.0,3664072.0,20.04229365978,0.0,0,0,1.0,1,0
8,176biLw8B7mEP4GexSCfZ7ATtgeWTZGTk4,POOL,0,1,1,2,3222765.0,3222765.0,3222765.0,3222765,3222765,6445530,0,0,3222765,3222765,3222765,3222765,3222765,3222765,3222765.0,3222765.0,3222765.0,3222765.0,3222765.0,3222765.0,3222765.0,3222765.0,3222765.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,308935,1.0,1.0,6.473853723275123e-06,3222765.0,3222765.0,20.86370919449075,1.858722436300044e-05,0,0,1.0,1,1
9,1Q4UM1vYvwmWgENBTqpsNjK4aF8p7FQRRt,POOL,0,1,1,2,1001283.0,1001283.0,1001283.0,1001283,1001283,2002566,0,0,1001283,1001283,1001283,1001283,1001283,1001283,1001283.0,1001283.0,1001283.0,1001283.0,1001283.0,1001283.0,1001283.0,1001283.0,1001283.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,638685,1.0,1.0,3.1314341185404385e-06,1001283.0,1001283.0,3.135451748514526,2.276466892495744e-05,0,1,1.0,2,1
10,12K12vp9TdFrRTyLqUPcuUpYzoM4bZzewm,POOL,0,1,1,2,377029257.0,377029257.0,377029257.0,377029257,377029257,754058514,0,0,377029257,377029257,377029257,377029257,377029257,377029257,377029257.0,377029257.0,377029257.0,377029257.0,377029257.0,377029257.0,377029257.0,377029257.0,377029257.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,259131,1.0,1.0,7.718103970578588e-06,377029257.0,377029257.0,2909.951005475995,0.0002144597197033,0,1,1.0,2,1
11,1FZGNeqButBM6CuBV57Dkbv1vUjeqxCG8Z,POOL,0,1,1,2,2199294.0,2199294.0,2199294.0,2199294,2199294,4398588,0,0,2199294,2199294,2199294,2199294,2199294,2199294,2199294.0,2199294.0,2199294.0,2199294.0,2199294.0,2199294.0,2199294.0,2199294.0,2199294.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,272105,1.0,1.0,7.35010382021646e-06,2199294.0,2199294.0,16.16503923117914,0.0,0,2,1.0,1,0
12,1p5g9pH2rJz2gB3kTajoW7js97e2aVRpk,POOL,0,1,1,2,3833010.0,3833010.0,3833010.0,3833010,3833010,7666020,0,0,3833010,3833010,3833010,3833010,3833010,3833010,3833010.0,3833010.0,3833010.0,3833010.0,3833010.0,3833010.0,3833010.0,3833010.0,3833010.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,45281,1.0,1.0,4.416863585168172e-05,3833010.0,3833010.0,169.29882290585456,1.2625976339821518e-05,0,0,1.0,1,1
13,1LtsyxuTHoPDWbKM9gsTZo1zP3JKFq4E39,EXCHANGE,1,8,9,17,8874777.75,9007580.222222222,8945084.94117647,70998222,81068222,152066444,10070000,0,10000000,10070000,10070000,998222,998222,998222,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,9001778,9071778,9071778,2977058.2431765487,2831819.870749856,2901830.416660095,2.2677868380553634,2.474589094810234,2.3733150122715228,3.1428571428571423,4.124199623263084,3.632936048353118,1,1,1,0,0,0,85302025,104036412,104036412,9.378440898677377e-08,8.650817369595562e-08,1.634043280923606e-07,0.8323157861727198,0.7792293144442544,1.461665594542034,0.0310324642783446,0,17,0.8888888888888888,6,0
14,1PrQCBK8zrZZsUtJhD5v8hdT8A24KC2UYE,POOL,0,1,1,2,89207494.0,89207494.0,89207494.0,89207494,89207494,178414988,0,0,89207494,89207494,89207494,89207494,89207494,89207494,89207494.0,89207494.0,89207494.0,89207494.0,89207494.0,89207494.0,89207494.0,89207494.0,89207494.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,82924,1.0,1.0,2.4118469924268005e-05,89207494.0,89207494.0,2151.5482610583185,0.0006937107020123,0,1,1.0,2,0
15,1B2ChWjEvEPRbo8oV4nrNayQnpZd3Z8931,EXCHANGE,1,48,50,98,1659384.875,1993009.48,1829601.5102040817,79650474,99650474,179300948,20000000,0,30000000,30000000,30000000,100000,100000,100000,588009.0,616753.0,588018.0,352137.5,357040.0,354600.0,1405488.0,1605900.0,1495488.0,29900000,29900000,29900000,4267918.230324952,4489749.439488156,4385672.866758333,6.101269782054871,5.064328028572139,5.532020307442497,37.523711591531566,27.70349980519696,32.00103905420044,0,0,0,0,0,0,45872469,47116771,47119376,1.0463792563683458e-06,1.0611932638592742e-06,2.0798238075139195e-06,1.7363459115313806,2.114968234983675,3.8052487791858702,0.032177064834493,14,98,0.96,65,4
16,1PgUkcLCBcLkzUXZi2zkhdQWCDPde4TGcW,EXCHANGE,1,96,99,195,70032333.35416667,70940444.46464646,70493374.37948719,6723104002,7023104002,13746208004,300000000,0,200000000,200000000,200000000,547,547,547,100000000.0,100000000.0,100000000.0,20982312.5,21132148.0,21041033.0,100000000.0,100000000.0,100000000.0,199999453,199999453,199999453,41757440.04401847,41439524.62657062,41598818.004351616,0.2665146455099853,0.3187247430258177,0.2929264229907909,0.7635089020100208,0.730615257411229,0.747743861308642,1,1,1,1,0,1,60358703,61566010,61566010,1.5904914325279653e-06,1.608030145205122e-06,3.1673321041919077e-06,111.38582619974456,114.07437321340136,223.275927804969,0.0254533856451936,6,181,0.9696969696969696,126,37
17,14Xhng1rNkXb5DmKYZFL1GcriixyHDNhoh,POOL,0,2,2,4,218970434.0,218970434.0,218970434.0,437940868,437940868,875881736,0,0,437940867,437940867,437940867,1,1,1,218970434.0,218970434.0,218970434.0,109485217.5,109485217.5,1.0,328455650.5,328455650.5,437940867.0,437940866,437940866,437940866,218970433.0,218970433.0,218970433.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0,1,0,1,293128,5430,293128,6.822957888703911e-06,0.0003683241252302,1.3645915777407822e-05,1494.026050053219,80652.0935543278,2988.052100106438,0.0068149091129646,0,3,1.0,2,1
18,1GkP2kQ7bh3ahSb9EecepsQArBU6H5Yqsw,GAMBLING,2,107,124,231,762067.9345794392,735010.3064516129,747543.4935064935,81541269,91141278,172682547,9600009,0,1900000,1900000,1900000,1,1,1,700000.0,700000.0,700000.0,500000.0,487500.0,500000.0,1000000.0,1000000.0,1000000.0,1899999,1899999,1899999,420137.7333525319,458234.59691322816,441203.6932512121,0.6284058229849525,0.373133964385152,0.4678837667018659,0.2348279365771528,0.2337967092473367,0.0270201957257469,0,0,0,0,0,1,5629240,5668678,5692975,1.900789449375049e-05,2.187458874891112e-05,4.05763243295465e-05,14.485306897556333,16.078048179840167,30.33256724296172,0.9976720984369803,106,231,0.8629032258064516,43,12
19,1Kt2TgNPZ1R86zPxonkV1oRLcKymRTRNHz,POOL,0,1,1,2,115513268.0,115513268.0,115513268.0,115513268,115513268,231026536,0,0,115513268,115513268,115513268,115513268,115513268,115513268,115513268.0,115513268.0,115513268.0,115513268.0,115513268.0,115513268.0,115513268.0,115513268.0,115513268.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,160075,1.0,1.0,1.2494143370295177e-05,115513268.0,115513268.0,1443.2393315633296,1.4062875079675614e-05,0,0,1.0,2,2
20,1DVVZYxPKPt855onWhRFyjZJyfMeEzAsQN,EXCHANGE,1,61,68,129,8846576.901639344,9008143.36764706,8931743.720930232,539641191,612553749,1152194940,72912558,0,19155234,19155234,19155234,1960000,1960000,1960000,8358431.0,9381642.0,9071195.0,5162441.0,5306089.5,5166609.0,12402753.0,11550497.5,12325042.0,17195234,17195234,17195234,4363280.727333015,4162007.030409049,4259132.712511344,0.3658843423579326,0.2683156656570434,0.315316715957659,0.8814878503585066,0.7521238795014638,0.8193477101343856,0,0,0,1,0,1,1500498,1493680,1506109,4.065316981428832e-05,4.552514594826201e-05,8.565117132956513e-05,359.6413930575049,410.0970415350008,765.0143117131629,0.0081872181596666,3,115,0.8970588235294118,100,0
21,1G6zuXEiKNu1rnnk5h1SeE3FPME2m5tBpb,POOL,0,3,3,6,3476213333.333333,3476213333.333333,3476213333.333333,10428640000,10428640000,20857280000,0,0,10372100000,10372100000,10372100000,4040000,4040000,4040000,52500000.0,52500000.0,52500000.0,28270000.0,28270000.0,16155000.0,5212300000.0,5212300000.0,7792200000.0,10368060000,10368060000,10368060000,4876168357.944814,4876168357.944814,4876168357.944814,0.7070544027268987,0.7070544027268987,0.7070544027268987,1.4999999999999998,1.4999999999999998,1.4999999999999998,0,0,0,1,0,1,222242,198183,228848,1.3498798606923984e-05,1.513752440925811e-05,2.6218275886177725e-05,46924.70370137058,52621.26418512183,91140.32021254282,0.001718803712616,0,1,1.0,3,0
22,16j1WyjNp9z3g3p3zvX1bdvEzit9fzmCrG,GAMBLING,2,74,74,148,2621984.810810811,2621984.810810811,2621984.810810811,194026876,194026876,388053752,0,0,10490000,10490000,10490000,87792,87792,87792,1885000.0,1885000.0,1885000.0,1275000.0,1275000.0,1250000.0,3090000.0,3090000.0,3120000.0,10402208,10402208,10402208,2036599.2871929293,2036599.2871929293,2036599.2871929293,1.9382112796015336,1.9382112796015336,1.938211279601533,3.917715074167986,3.917715074167986,3.9177150741679823,0,0,0,0,0,0,26035605,26063701,26104658,2.8422615875452097e-06,2.8391977025826072e-06,5.669486265631214e-06,7.4523667108945615,7.444333251060546,14.86530687358555,0.1022578534031413,49,147,1.0,21,1
23,1PuB3ak8ULCT7UNSMopnGbGhD8E7XGWks5,GAMBLING,2,31,45,76,281731.67741935485,244967.6222222222,259963.48684210525,8733682,11023543,19757225,2289861,0,603798,603798,603798,60000,60000,60000,299765.0,203450.0,237915.0,182500.0,146797.0,149551.0,362794.5,350000.0,357151.0,543798,543798,543798,125731.9954574109,122964.1978160561,125408.92052522604,0.2924760838284462,0.695134851371139,0.5186293791594145,0.4297437956437995,0.1973773277052606,0.3856342164432873,0,0,0,1,0,1,4676,24887460,24887460,0.0066295979469632,1.8081395208671357e-06,3.0537467463533843e-06,1867.767750213858,0.4429356390728503,0.7938626521147598,0.138760314782652,13,65,0.6888888888888889,31,0
24,1PxzgNxepf3PKdHCeu9Ud18QsPFMycboZn,EXCHANGE,1,30,31,61,23748097.933333334,23277393.870967746,23508887.672131147,712442938,721599210,1434042148,9156272,0,231977396,231977396,231977396,246110,246110,246110,6264505.5,6531000.0,6531000.0,767500.0,825000.0,710000.0,13572383.0,13109920.0,14034846.0,231731286,231731286,231731286,46881447.88542832,46191102.90931559,46532491.77172477,3.166407280576947,3.2332739988000894,3.200011187718141,10.477519534756238,10.971624200350034,10.724527942162608,0,0,0,0,0,0,160982856,161348772,161348772,1.8635524766686962e-07,1.9213037456523066e-07,3.780629951122281e-07,4.425582671983407,4.4722944033314365,8.887840485082837,0.0800527067187386,4,42,0.967741935483871,35,24
25,1AVsYrv9vbMH26VXC9pp6QqmJZ9MRozQxf,POOL,0,1,1,2,4784871.0,4784871.0,4784871.0,4784871,4784871,9569742,0,0,4784871,4784871,4784871,4784871,4784871,4784871,4784871.0,4784871.0,4784871.0,4784871.0,4784871.0,4784871.0,4784871.0,4784871.0,4784871.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,300904,1.0,1.0,6.646638130433627e-06,4784871.0,4784871.0,31.80330603780608,2.780886419556573e-05,0,0,1.0,1,1
26,1LYZkdmob95fNdpvsCdWj2G9xshr3hkbBf,POOL,0,1,1,2,4467734.0,4467734.0,4467734.0,4467734,4467734,8935468,0,0,4467734,4467734,4467734,4467734,4467734,4467734,4467734.0,4467734.0,4467734.0,4467734.0,4467734.0,4467734.0,4467734.0,4467734.0,4467734.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,305989,1.0,1.0,6.536182673233351e-06,4467734.0,4467734.0,29.201925559415532,1.2680190885716924e-05,0,0,1.0,1,1
27,1Nb3UNW95w4nKDXop8J58G4jKmPRhpTQEB,POOL,0,1,1,2,109055664.0,109055664.0,109055664.0,109055664,109055664,218111328,0,0,109055664,109055664,109055664,109055664,109055664,109055664,109055664.0,109055664.0,109055664.0,109055664.0,109055664.0,109055664.0,109055664.0,109055664.0,109055664.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,608503,1.0,1.0,3.2867545435273123e-06,109055664.0,109055664.0,358.43919914938795,8.705320408767144e-05,0,0,1.0,2,2
28,1GWMcyXD1rVUM7P3ZjecrVNkHsEKa8MfLQ,GAMBLING,2,4,14,18,584770.0,1005970.0,912370.0,2339080,14083580,16422660,11744500,0,900000,2958000,2958000,195980,195980,195980,621550.0,839350.0,778700.0,397295.0,438600.0,438600.0,809025.0,1232000.0,1068575.0,704020,2762020,2762020,275056.99354860984,777708.2186876296,719652.1886223156,0.2630339972365603,1.091287578417059,1.3587868325265084,1.4998217135565703,0.447459716614647,1.3697298890683411,1,0,0,1,0,0,3278,1613811,1613811,0.0012202562538133,8.675117470385318e-06,1.115372246192398e-05,713.5692495424039,8.726907921683518,10.176321762585582,0.0028832604306641,1,15,0.2857142857142857,16,0
29,1998A7oYCYdH81g9WRHPpkyGtvYLpoMUbL,POOL,0,1,1,2,1504170330.0,1504170330.0,1504170330.0,1504170330,1504170330,3008340660,0,0,1504170330,1504170330,1504170330,1504170330,1504170330,1504170330,1504170330.0,1504170330.0,1504170330.0,1504170330.0,1504170330.0,1504170330.0,1504170330.0,1504170330.0,1504170330.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,25953,1.0,1.0,7.706238199822757e-05,1504170330.0,1504170330.0,115914.94856086002,2.296189909610937e-05,0,0,1.0,1,1
30,162x4jKd9QuLpATUaUCsx2grnGRGXfQhcw,POOL,0,1,1,2,3839206.0,3839206.0,3839206.0,3839206,3839206,7678412,0,0,3839206,3839206,3839206,3839206,3839206,3839206,3839206.0,3839206.0,3839206.0,3839206.0,3839206.0,3839206.0,3839206.0,3839206.0,3839206.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,312059,1.0,1.0,6.409044443518694e-06,3839206.0,3839206.0,24.60564188182363,6.800705109862482e-06,0,0,1.0,1,1
31,1x2QW5gxmXyNEhWGvdbV4Zu3ew9QpozyT,EXCHANGE,1,4,5,9,10564086.5,28451269.2,20501410.222222224,42256346,142256346,184512692,100000000,0,19321811,100000000,100000000,1000000,1000000,1000000,10967267.5,18934535.0,18934535.0,2500000.0,3000000.0,3000000.0,19031354.0,19321811.0,19321811.0,18321811,99000000,99000000,8594319.369036984,36590915.267403744,29251643.07269926,0.0194778281211866,1.3368793132626635,2.116921426145208,1.972062158490791,0.0356395539343057,3.134072629464538,1,0,0,1,0,0,58547052,58556281,58556802,6.83211171759767e-08,8.538793643674194e-08,1.5369691807964513e-07,0.7217501916236534,2.429395165994234,3.151003567442088,0.0041079844273164,0,9,0.8,7,4
32,1HH28LGhz1fyHWbFSSqWkyrWduMCaLUD6a,GAMBLING,2,2,8,10,3450000.0,2397407.875,2607926.3,6900000,19179263,26079263,12279263,0,4800000,4800000,4800000,2100000,286037,286037,3450000.0,2548211.5,2548211.5,2775000.0,394172.75,847645.5,4125000.0,3810375.0,4470125.0,2700000,4513963,4513963,1350000.0,1801064.1748324404,1771112.0118585976,0.0,0.0590591152525232,0.0594215120597616,2.0,1.5403323133493263,1.4692461327665,0,0,1,1,0,1,0,16427070,20598273,2.0,4.870010293984259e-07,4.854775931943421e-07,6900000.0,1.167540103012893,1.2660897833522258,0.0053554214716698,5,10,0.25,2,0
33,1EJ8WyzPRSoCVE3zCremtPKG3mug2i1dJk,EXCHANGE,1,12,13,25,2502638.6666666665,3094111.3846153845,2810204.48,30031664,40223448,70255112,10191784,0,7800000,10191784,10191784,100000,100000,100000,1179806.0,1700000.0,1700000.0,410938.5,460000.0,460000.0,4250000.0,5000000.0,5000000.0,7700000,10091784,10091784,2661100.603589968,3276401.79438494,3011398.292203024,0.8763200328961553,0.8802043659969824,0.9389179229180374,0.7194484929529632,0.5827595709157234,0.4110734177884092,0,0,0,1,0,1,45567708,45762455,45765076,2.6334438414150654e-07,2.840756685802805e-07,5.462680756828635e-07,0.6590558384020544,0.8789617602464728,1.535124993564962,0.0067704923031905,1,25,0.9230769230769232,12,0
34,17C1dxELLz8BYvcqV5hrLGcczsDkU29ey5,EXCHANGE,1,175,176,351,13038151.0,13021505.857954543,13029804.717948718,2281676425,2291785031,4573461456,10108606,0,57200000,57200000,57200000,547,547,547,8675825.0,8680762.5,8675825.0,4562339.5,4593509.25,4562339.5,15194505.0,15169377.0,15194505.0,57199453,57199453,57199453,13028952.887458736,12993751.952719202,13011316.84204188,1.71463226663152,1.7225615089385975,1.71860094794385,2.2518921394863334,2.2877010626390755,2.2697951470648734,0,0,0,0,0,0,80192292,80199271,80201348,2.1822546236738063e-06,2.194533663529186e-06,4.37648504361797e-06,28.452565303907264,28.576132955123743,57.02474546936543,0.815617654740141,90,351,0.9943181818181818,172,3
35,1FQjkNNhZ3fV2fMRjh9m1y73WTAbWcSKLC,POOL,0,1,1,2,2434943.0,2434943.0,2434943.0,2434943,2434943,4869886,0,0,2434943,2434943,2434943,2434943,2434943,2434943,2434943.0,2434943.0,2434943.0,2434943.0,2434943.0,2434943.0,2434943.0,2434943.0,2434943.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,86427,1.0,1.0,2.314091661170699e-05,2434943.0,2434943.0,56.346812917259655,0.0,0,0,1.0,1,0
36,18ZoBf1FuAeJ6RkVrhJcUL9fKc9b4RZCBT,POOL,0,2,2,4,259914060.0,259914060.0,259914060.0,519828120,519828120,1039656240,0,0,519828119,519828119,519828119,1,1,1,259914060.0,259914060.0,259914060.0,129957030.5,129957030.5,1.0,389871089.5,389871089.5,519828119.0,519828118,519828118,519828118,259914059.0,259914059.0,259914059.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0,0,1,0,1,198270,5430,198270,1.0087254753618805e-05,0.0003683241252302,2.017450950723761e-05,2621.8193372673627,95732.6187845304,5243.638674534725,0.0068623723770297,0,3,1.0,2,2
37,19fCGuXDmapDNcQmQrgMh8RUnWFS8idS8N,GAMBLING,2,5,10,15,8192325.8,5877960.6,6649415.666666667,40961629,58779606,99741235,17817977,0,31419242,31419242,31419242,1243000,727000,727000,1848000.0,2221500.0,1848000.0,1563000.0,1323000.0,1403000.0,4888387.0,6087346.75,5687693.5,30176242,30692242,30692242,11686720.73123684,8781961.440608462,9906159.573011508,1.4550246194274554,2.3824410059356067,1.9982727515960912,0.1848704967782368,4.195512452113126,2.257591100248999,0,0,0,0,0,0,13034533,6078333,16804857,3.8359640502655523e-07,1.645187915831528e-06,8.925990860856477e-07,3.142546725686298,9.67034974885384,5.935262347070255,0.0095898231101539,1,11,0.5,14,1
38,1GZ2Sr5QFwGeRNzN5teLrPokqgvcA2ZznD,EXCHANGE,1,6,7,13,22502973.5,20009691.57142857,21160437.07692308,135017841,140067841,275085682,5050000,0,41914089,41914089,41914089,6820408,5050000,5050000,23447612.0,22286944.0,22286944.0,13479572.5,8682095.0,10543782.0,27785323.5,26726309.0,28844338.0,35093681,36864089,36864089,11622165.71094128,12372432.001601623,12096000.168930309,0.213481944748186,0.3634142394807052,0.2780670873966427,0.9487578486227476,1.0177210490332238,1.0034637022625923,0,0,0,1,0,1,103145185,156999754,156999754,5.8170432289204785e-08,4.458605712210224e-08,8.28026775124756e-08,1.3090076962875197,0.8921532513993621,1.7521408473034932,0.0030664274284629,0,8,0.8571428571428571,8,6
39,1HpLzkeyWJYwMDHSSwiRteM6Vc5Cuut4Vz,POOL,0,1,1,2,1000197.0,1000197.0,1000197.0,1000197,1000197,2000394,0,0,1000197,1000197,1000197,1000197,1000197,1000197,1000197.0,1000197.0,1000197.0,1000197.0,1000197.0,1000197.0,1000197.0,1000197.0,1000197.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,74829,1.0,1.0,2.6727605607451652e-05,1000197.0,1000197.0,26.732870945756325,3.516361766264668e-05,0,1,1.0,1,1
40,14EUp2PWH2sYsiifQbods8dkRQ3tH5SD3S,POOL,0,1,1,2,2745585.0,2745585.0,2745585.0,2745585,2745585,5491170,0,0,2745585,2745585,2745585,2745585,2745585,2745585,2745585.0,2745585.0,2745585.0,2745585.0,2745585.0,2745585.0,2745585.0,2745585.0,2745585.0,0,0,0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,0,0,256912,1.0,1.0,7.78476676838762e-06,2745585.0,2745585.0,21.373738867783523,3.480623940824381e-05,0,1,1.0,1,1
41,141f8b5eDBNGJg1pcRCkjLbVkBpyU9pLgE,GAMBLING,2,6,9,15,5144333.333333333,3809805.777777778,4343616.8,30866000,34288252,65154252,3422252,0,7000000,7000000,7000000,3000000,860400,860400,5433000.0,4000000.0,5000000.0,4250000.0,1407852.0,3000000.0,5966500.0,5866000.0,5933000.0,4000000,6139600,6139600,1330724.322398228,2181549.5724727297,1997813.134993201,0.280728249058434,0.057979401309815,0.4242744028957008,1.1119648899354444,1.5007833253853375,1.086267621353519,1,1,1,1,0,1,14796833,60481042,60481042,4.054921752512852e-07,1.488069600388168e-07,2.480116000646947e-07,2.0859869135510283,0.5669256161294312,1.077267352635889,0.0024523263089052,0,15,0.6666666666666666,8,0
42,1EF4PCTw2BD2cEVdi6vwuZo9hmE4aRHVjk,GAMBLING,2,1,2,3,400000000.0,350000000.0,366666666.6666667,400000000,700000000,1100000000,300000000,0,400000000,400000000,400000000,400000000,300000000,300000000,400000000.0,350000000.0,400000000.0,400000000.0,325000000.0,350000000.0,400000000.0,375000000.0,400000000.0,0,100000000,100000000,0.0,50000000.0,47140452.07910317,,0.0,0.7071067811865489,,2.0,1.499999999999999,1,0,1,1,1,1,0,8566,1007140,1.0,0.000233481204763,2.9787318545584527e-06,400000000.0,81718.42166705581,1092.201680004766,2.9394878793274655e-05,0,3,0.5,1,0
